<FSIN_Russia>|2012-08-21|10:15:36|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Смоленские колонии приняли участие в городской сельскохозяйственной выставке http://t.co/Eo2ZPCsw 
<FSIN_Russia>|2012-08-21|10:15:39|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Архангельские колонии – на общественном контроле http://t.co/9T23gbnx 
<FSIN_Russia>|2012-08-21|11:32:35|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В колониях ГУФСИН России по Ростовской области продолжается борьба с запрещенными предметами http://t.co/GN3D1ILG |России|Ростовской области
<FSIN_Russia>|2012-08-21|11:32:35|0|1|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Праздничная литургия в честь Святого целителя Пантелеймона прошла в Омской Воспитательной… http://t.co/ERZopAb0 |Святого Георгия|Омской области
<FSIN_Russia>|2012-08-21|11:32:35|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В учреждениях УФСИН России по Алтайскому краю продолжается заготовительная кампания http://t.co/FpGeO8DO |России|Алтайскому краю
<FSIN_Russia>|2012-08-21|11:32:36|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В Можайской воспитательной колонии УФСИН России по Московской области состоялась спартакиада… http://t.co/N7OpL3K1 |России|Московской области
<FSIN_Russia>|2012-08-21|11:32:36|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Яблочный спас отпраздновали в СИЗО-5 ГУФСИН России по Свердловской области http://t.co/HCufU9BO |России|Свердловской области
<FSIN_Russia>|2012-08-21|12:55:54|0|0|0|2|0|0|0|0|0|0|0|0|1|1|0|0|Сотрудниками СИЗО-4 УФСИН России по г. Москве удалось пресечь доставку запрещенных предметов… http://t.co/1pZjpr5h |России|Москве
<FSIN_Russia>|2012-08-21|12:55:54|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|В ИК-2 ГУФСИН России по Нижегородской области подведены итоги "Спартакиады – 2012" http://t.co/SLOogVdN |России
<FSIN_Russia>|2012-08-21|12:55:54|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ГУФСИН России по Красноярскому краю прошел региональный этап фестиваля художественной… http://t.co/2ZAwAQye |России|Красноярскому краю
<FSIN_Russia>|2012-08-21|12:55:57|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В оздоровительном лагере "Звездный" ГУФСИН России по Кемеровской области, где отдыхают дети… http://t.co/g6LtuBiP |России|Кемеровской области
<FSIN_Russia>|2012-08-21|14:18:47|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|Врач-психиатр СИЗО-1 УФСИН России по Республике Бурятия приняла роды у осужденной в поезде http://t.co/MVtWAvHS |России|Бурятия
<FSIN_Russia>|2012-08-21|14:18:48|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ИК-18 ГУФСИН России по Новосибирской области осужденные поставят спектакль http://t.co/yEqkE4UA |России|Новосибирской области
<FSIN_Russia>|2012-08-21|14:18:48|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Для осужденных ИК-1 УФСИН России по Ярославской области организовали футбольный матч http://t.co/sIQmTaHp |России|Ярославской области
<FSIN_Russia>|2012-08-21|14:18:48|0|0|0|2|0|0|0|0|0|0|0|0|1|1|0|0|Сотрудниками СИЗО-4 УФСИН России по г. Москве удалось пресечь доставку запрещенных предметов… http://t.co/alMoVH2r |России|Москве
